transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
1250787,20439,20440,2.4574e+06,11800,1,0,4540.07,-5491.73,750.647,-1.3533,-0.114494,7.33528,7167.14,0.000364487,1.72012,0.592297,5.41906,5.79704,4717.26,-5174.33,-1522.01,0.218242,-1.92122,7.20338,7165.22,0.000130939,1.7198,4.32298,5.41898,1.74373,7180.02,0.00211824,1.71966,0.0587273,5.41901,0.047412,0.00267609,0.000577369,0.00730012,0.00243381,-0.00249558,-0.00869281,0.0171623
1250487,20439,20440,2.4574e+06,11800,1,0,4483.92,-5497.52,1002.74,-1.52194,0.092586,7.30246,7166.98,0.000370244,1.72012,0.719964,5.41785,5.70523,4715.35,-5240,-1284.75,0.0481514,-1.73602,7.25349,7165.46,9.10439e-05,1.7198,4.64692,5.41777,1.45395,7180.66,0.00221617,1.7197,0.102716,5.41779,0.0392814,0.00229062,0.000465576,0.00772102,0.0029159,-0.00250688,-0.00872909,0.0176056
1250789,20439,20440,2.4574e+06,12400,2,0,4540.07,-5491.73,750.647,-1.3533,-0.114494,7.33528,7167.14,0.000364487,1.72012,0.592297,5.41906,5.79704,3948.35,-5275.61,2811.81,-2.69719,1.59451,6.76836,7163.21,0.000585631,1.71982,2.25294,5.41898,4.43835,7180.29,0.00222369,1.71994,0.358647,5.41904,6.03068,-0.00201128,0.00298487,0.00661585,0.00115225,0.00241944,-0.00988151,0.01777
1250187,20439,20440,2.4574e+06,11800,1,0,4422,-5496.1,1253.54,-1.68813,0.299944,7.26021,7166.78,0.000374412,1.72013,0.850576,5.41665,5.61048,4707.8,-5299.54,-1045.99,-0.121562,-1.54837,7.29512,7165.66,6.49041e-05,1.7198,5.2198,5.41657,0.915225,7181.29,0.00231528,1.71975,0.145478,5.41658,0.032378,0.0018801,0.000377927,0.00816073,0.0033965,-0.00252036,-0.00877242,0.0181218
1250489,20439,20440,2.4574e+06,12400,2,0,4483.92,-5497.52,1002.74,-1.52194,0.092586,7.30246,7166.98,0.000370244,1.72012,0.719964,5.41785,5.70523,3851.25,-5224.82,3032.27,-2.83395,1.78468,6.66412,7162.75,0.000622814,1.71983,2.34184,5.41779,4.38362,7180.94,0.0023348,1.7199,0.4068,5.41782,6.01839,-0.00208767,0.00352666,0.00691954,0.00133231,0.00177614,-0.0104789,0.0187536
1252290,20439,20440,2.4574e+06,12700,2,0,4731.42,-5355.72,-517.769,-0.481002,-1.13616,7.35703,7167.24,0.000304366,1.72012,6.21562,5.42507,6.27761,3573.66,-4985.62,3700.33,-3.26401,2.33359,6.28657,7161.13,0.000777347,1.71984,2.6198,5.425,4.21296,7177.21,0.00189242,1.71997,0.392011,5.42509,5.81803,-0.00367586,0.00464589,0.00571925,0.000871742,0.00321696,-0.0106484,0.0193923
1252286,20439,20440,2.4574e+06,11500,1,0,4731.42,-5355.72,-517.769,-0.481002,-1.13616,7.35703,7167.24,0.000304366,1.72012,6.21562,5.42507,6.27761,4102.21,-3700.14,-4561.48,2.49964,-4.18863,5.6392,7158.57,0.000965302,1.71987,3.04987,5.42494,2.53381,7176.66,0.00176756,1.71968,5.79133,5.42511,0.418716,0.00571302,-0.00261115,0.00492265,-0.000635064,0.000547189,-0.0117403,0.0197508
1250189,20439,20440,2.4574e+06,12400,2,0,4422,-5496.1,1253.54,-1.68813,0.299944,7.26021,7166.78,0.000374412,1.72013,0.850576,5.41665,5.61048,3749.78,-5167.7,3249.18,-2.96694,1.97308,6.55208,7162.26,0.000660906,1.71983,2.42972,5.41659,4.32991,7181.59,0.00244708,1.71986,0.453448,5.4166,6.0076,-0.00218078,0.0040911,0.00722038,0.00153865,0.00108843,-0.0110545,0.0197947
1252440,20439,20440,2.4574e+06,12700,2,0,-4740.78,5331.29,642.478,0.392496,1.23593,-7.34821,7167.19,0.000583247,1.72012,2.8143,5.42568,0.236469,-3624.14,5015.84,-3602.24,3.20525,-2.24698,-6.35254,7161.38,0.000170052,1.71984,4.05543,5.4256,5.90306,7176.69,0.00229165,1.71998,3.65326,5.42569,5.68069,0.00656462,-0.007817,-0.00596322,-0.00392192,0.000992321,0.0070117,0.0199171
1251986,20439,20440,2.4574e+06,11500,1,0,4705.3,-5397.04,-264.116,-0.658579,-0.934561,7.3717,7167.32,0.000320496,1.72012,0.0754566,5.42387,6.17044,4177.21,-3840.42,-4373.79,2.3476,-4.05759,5.79838,7159.17,0.00089772,1.71986,3.11017,5.42375,2.50766,7177.29,0.00185201,1.71969,5.84837,5.42389,0.397529,0.00564915,-0.00278923,0.00538998,-5.36884e-05,0.000234448,-0.0119217,0.0202154
1251990,20439,20440,2.4574e+06,12700,2,0,4705.3,-5397.04,-264.116,-0.658579,-0.934561,7.3717,7167.32,0.000320496,1.72012,0.0754566,5.42387,6.17044,3458.56,-4910.28,3904.46,-3.38617,2.51359,6.15099,7160.57,0.000818704,1.71985,2.69993,5.42381,4.167,7177.87,0.00200794,1.71995,0.43626,5.42388,5.80964,-0.00385681,0.0050542,0.00583548,0.00120586,0.00267448,-0.0113205,0.0203242
1251686,20439,20440,2.4574e+06,11500,1,0,4673.05,-5431.36,-10.1199,-0.834829,-0.731325,7.37686,7167.34,0.000334772,1.72012,0.210003,5.42267,6.07175,4247.01,-3976.4,-4180.97,2.19312,-3.92144,5.9508,7159.77,0.000830249,1.71986,3.17246,5.42255,2.47952,7177.93,0.00193822,1.7197,5.90384,5.42267,0.377916,0.00555815,-0.00295056,0.00589188,0.000528562,-8.57766e-05,-0.0120748,0.0207071
1252140,20439,20440,2.4574e+06,12700,2,0,-4717.76,5376.12,389.059,0.570732,1.03512,-7.36752,7167.29,0.000582975,1.72012,2.89444,5.42447,0.192204,-3510.94,4943.43,-3808.54,3.3295,-2.42827,-6.22021,7160.83,0.000107538,1.71985,4.42416,5.4244,5.56852,7177.34,0.0023821,1.71996,3.68356,5.42448,5.68627,0.00663829,-0.008149,-0.00590667,-0.00412784,0.00143166,0.0075179,0.0207519
1252336,20439,20440,2.4574e+06,11500,1,0,1990.73,-3646.45,5834.14,-4.49402,4.23737,4.17695,7155.1,0.00112747,1.72025,3.61082,5.42517,3.64038,4144.56,-5341.27,2371.96,-2.42423,1.20998,6.94895,7164.03,0.000523627,1.71981,2.09007,5.42499,4.53448,7176.67,0.0020204,1.72023,0.940778,5.42514,0.0272275,-0.00531523,0.00430263,0.00994796,0.00728418,-0.00240107,-0.00408827,0.020763
1251386,20439,20440,2.4574e+06,11500,1,0,4634.71,-5458.61,243.891,-1.00952,-0.526722,7.37251,7167.32,0.000346897,1.72012,0.339316,5.42146,5.9783,4311.54,-4107.92,-3983.27,2.0364,-3.78032,6.09629,7160.35,0.000763179,1.71985,3.23708,5.42135,2.44906,7178.56,0.00202614,1.71971,5.95783,5.42145,0.359779,0.00543806,-0.00309206,0.00642676,0.00111003,-0.000411836,-0.0122005,0.0212265
1251690,20439,20440,2.4574e+06,12700,2,0,4673.05,-5431.36,-10.1199,-0.834829,-0.731325,7.37686,7167.34,0.000334772,1.72012,0.210003,5.42267,6.07175,3339.61,-4828.93,4104.02,-3.50394,2.69092,6.00822,7160,0.000860731,1.71985,2.77882,5.42261,4.12229,7178.52,0.00212427,1.71994,0.47896,5.42267,5.8028,-0.00404369,0.00546865,0.00595176,0.00156952,0.0020857,-0.0119642,0.0212834
1251840,20439,20440,2.4574e+06,12700,2,0,-4688.57,5413.96,135.139,0.747749,0.832553,-7.37732,7167.34,0.0005783,1.72012,2.97407,5.42327,0.14844,-3393.83,4864.97,-4010.37,3.44941,-2.60699,-6.08062,7160.26,7.66054e-05,1.71985,5.28348,5.42321,4.74339,7177.99,0.00247299,1.71995,3.71378,5.42327,5.69192,0.00671122,-0.0084769,-0.00585955,-0.00435796,0.00190808,0.0080069,0.0216113
1252486,20439,20440,2.4574e+06,11500,1,0,-2067.44,3715.1,-5763.52,4.45951,-4.16736,-4.28359,7155.39,0.000959317,1.72025,0.687853,5.42577,3.40441,-4182.14,5353.46,-2262.79,2.3544,-1.11678,-6.99343,7164.21,0.000544993,1.71981,3.4824,5.42559,6.26764,7176.06,0.00221537,1.72022,3.6034,5.42573,0.488855,0.00338426,-0.00125029,-0.0139667,-0.00562195,0.000471436,0.004595,0.0217013
1251086,20439,20440,2.4574e+06,11500,1,0,4590.36,-5478.75,497.589,-1.18242,-0.321021,7.35864,7167.25,0.000356778,1.72012,0.466024,5.42026,5.88745,4370.74,-4234.79,-3780.91,1.87762,-3.63439,6.23468,7160.91,0.000696796,1.71985,3.30443,5.42016,2.41587,7179.2,0.00211573,1.71973,6.01044,5.42023,0.34303,0.0052871,-0.00321072,0.00699268,0.0016892,-0.000742201,-0.0123004,0.0217739
1252036,20439,20440,2.4574e+06,11500,1,0,1830.48,-3500.39,5974.22,-4.56003,4.37596,3.95642,7154.5,0.00117624,1.72026,3.683,5.42398,3.60406,4056.21,-5303.31,2598.6,-2.56861,1.40242,6.86029,7163.63,0.000559855,1.71982,2.17811,5.42379,4.48061,7177.29,0.00212842,1.72025,0.960167,5.42396,0.0437019,-0.00596613,0.00479127,0.0101619,0.00767634,-0.00257822,-0.0043157,0.0218966
1252436,20439,20440,2.4574e+06,11500,1,0,-4740.78,5331.29,642.478,0.392496,1.23593,-7.34821,7167.19,0.000583247,1.72012,2.8143,5.42568,0.236469,-4058.38,3623.42,4652.99,-2.5778,4.25641,-5.55985,7158.26,0.000287128,1.71987,0.533003,5.42554,1.89143,7176.4,0.00244772,1.71967,2.3345,5.42572,0.716272,-0.00951134,0.00677355,-0.0042115,0.00450136,-0.00390545,0.00757453,0.0220509
1251390,20439,20440,2.4574e+06,12700,2,0,4634.71,-5458.61,243.891,-1.00952,-0.526722,7.37251,7167.32,0.000346897,1.72012,0.339316,5.42146,5.9783,3216.97,-4741.67,4298.79,-3.61718,2.86538,5.85843,7159.41,0.000903334,1.71986,2.85638,5.42141,4.07889,7179.18,0.0022413,1.71992,0.520295,5.42146,5.79732,-0.00423765,0.00589037,0.00606776,0.00196074,0.00145211,-0.0125751,0.0222686
1250786,20439,20440,2.4574e+06,11500,1,0,4540.07,-5491.73,750.647,-1.3533,-0.114494,7.33528,7167.14,0.000364487,1.72012,0.592297,5.41906,5.79704,4424.55,-4356.87,-3574.12,1.71699,-3.48382,6.36579,7161.46,0.000631381,1.71984,3.37503,5.41896,2.37942,7179.83,0.00220694,1.71974,6.06173,5.41901,0.327591,0.00510363,-0.00330359,0.0075873,0.00226474,-0.00107548,-0.0123757,0.0223497
1252136,20439,20440,2.4574e+06,11500,1,0,-4717.76,5376.12,389.059,0.570732,1.03512,-7.36752,7167.29,0.000582975,1.72012,2.89444,5.42447,0.192204,-4136.08,3765.95,4467.84,-2.42685,4.12784,-5.72264,7158.86,0.000281908,1.71987,0.822967,5.42435,1.63567,7177.02,0.00251861,1.71968,2.38594,5.4245,0.7007,-0.009487,0.00704412,-0.00485342,0.00395965,-0.00369343,0.00795726,0.022399
1251540,20439,20440,2.4574e+06,12700,2,0,-4653.27,5444.77,-118.955,0.923313,0.628493,-7.3776,7167.34,0.000569201,1.72012,3.05404,5.42207,0.104348,-3272.95,4780.55,-4207.51,3.56485,-2.78291,-5.93393,7159.68,0.000112895,1.71986,6.11523,5.42201,3.94583,7178.64,0.00256427,1.71993,3.74388,5.42206,5.69769,0.0067851,-0.00880218,-0.00582237,-0.0046109,0.00242058,0.00847506,0.0224937
1252337,20439,20440,2.4574e+06,11800,1,0,1990.73,-3646.45,5834.14,-4.49402,4.23737,4.17695,7155.1,0.00112747,1.72025,3.61082,5.42517,3.64038,3228.51,-4725.7,4307.77,-3.63286,2.86019,5.85121,7159.38,0.000915961,1.71986,2.85875,5.42502,4.07811,7176.82,0.00204622,1.72046,1.04953,5.42548,6.20171,-0.00812272,0.00319286,0.00818547,0.00880575,-6.57157e-05,-0.00604988,0.0226495
1251836,20439,20440,2.4574e+06,11500,1,0,-4688.57,5413.96,135.139,0.747749,0.832553,-7.37732,7167.34,0.0005783,1.72012,2.97407,5.42327,0.14844,-4208.62,3904.27,4277.46,-2.27336,3.99405,-5.87877,7159.46,0.000292878,1.71986,1.10209,5.42315,1.39076,7177.65,0.0025897,1.71969,2.43722,5.42328,0.685298,-0.00942756,0.00729059,-0.00553588,0.00340735,-0.00346443,0.00831657,0.0227728
1252186,20439,20440,2.4574e+06,11500,1,0,-1908.3,3571.56,-5907.29,4.52846,-4.3085,-4.06562,7154.79,0.00103205,1.72025,0.750768,5.42457,3.37735,-4096.08,5318.63,-2490.9,2.50051,-1.30995,-6.90845,7163.82,0.000488831,1.71981,3.54741,5.42439,6.23684,7176.67,0.00230412,1.72024,3.65234,5.42455,0.475775,0.00417896,-0.00189018,-0.0142098,-0.0061444,0.000787213,0.00483267,0.0227884
1250486,20439,20440,2.4574e+06,11500,1,0,4483.92,-5497.52,1002.74,-1.52194,0.092586,7.30246,7166.98,0.000370244,1.72012,0.719964,5.41785,5.70523,4472.92,-4474,-3363.16,1.55469,-3.32878,6.48949,7161.99,0.000567209,1.71983,3.44961,5.41776,2.33899,7180.47,0.00229971,1.71976,6.11179,5.4178,0.313394,0.00488619,-0.00336782,0.00820797,0.00283547,-0.00141044,-0.0124282,0.0229539
1251736,20439,20440,2.4574e+06,11500,1,0,1668.23,-3349.45,6106.62,-4.61985,4.50908,3.73083,7153.93,0.00122363,1.72026,3.75321,5.42278,3.56971,3963.22,-5258.95,2822.2,-2.70952,1.59355,6.76359,7163.19,0.000596721,1.71982,2.26579,5.42259,4.4271,7177.91,0.00223638,1.72026,0.979965,5.42278,0.0597679,-0.00661908,0.00529818,0.0103289,0.00808108,-0.00278254,-0.00453824,0.0230399
1251536,20439,20440,2.4574e+06,11500,1,0,-4653.27,5444.77,-118.955,0.923313,0.628493,-7.3776,7167.34,0.000569201,1.72012,3.05404,5.42207,0.104348,-4275.92,4038.2,4082.07,-2.11752,3.85521,-6.02802,7160.05,0.000317132,1.71985,1.34891,5.42195,1.17815,7178.27,0.0026611,1.71971,2.48831,5.42206,0.67008,-0.00933095,0.00750955,-0.00625664,0.00284612,-0.00321982,0.00865269,0.0231743
1251090,20439,20440,2.4574e+06,12700,2,0,4590.36,-5478.75,497.589,-1.18242,-0.321021,7.35864,7167.25,0.000356778,1.72012,0.466024,5.42026,5.88745,3090.8,-4648.58,4488.52,-3.72579,3.03674,5.70182,7158.81,0.000946395,1.71987,2.93258,5.42022,4.03687,7179.84,0.0023589,1.7199,0.56042,5.42024,5.79305,-0.00443983,0.00632053,0.00618287,0.00237735,0.000775511,-0.0131492,0.0232787
1251240,20439,20440,2.4574e+06,12700,2,0,-4611.92,5468.47,-372.894,1.09719,0.423209,-7.36836,7167.29,0.000555716,1.72012,3.13522,5.42086,0.0590418,-3148.46,4690.26,-4399.72,3.67569,-2.95582,-5.78033,7159.08,0.000181463,1.71986,0.184957,5.42081,3.62711,7179.29,0.00265592,1.71991,3.77385,5.42085,5.7036,0.00686164,-0.00912643,-0.00579538,-0.00488514,0.00296792,0.0089189,0.0233981
1252439,20439,20440,2.4574e+06,12400,2,0,-4740.78,5331.29,642.478,0.392496,1.23593,-7.34821,7167.19,0.000583247,1.72012,2.8143,5.42568,0.236469,-4394.45,5435.88,-1552.4,1.88797,-0.530024,-7.20144,7165.19,0.000683239,1.7198,3.31489,5.42559,0.0477372,7176.6,0.00245437,1.72018,3.75259,5.42567,5.58136,0.00904491,-0.00848313,-0.00589025,-0.00806278,0.00402479,0.00372315,0.0234787
1250186,20439,20440,2.4574e+06,11500,1,0,4422,-5496.1,1253.54,-1.68813,0.299944,7.26021,7166.78,0.000374412,1.72013,0.850576,5.41665,5.61048,4515.79,-4586.02,-3148.25,1.39094,-3.16944,6.6056,7162.49,0.000504555,1.71983,3.52913,5.41656,2.29364,7181.1,0.002394,1.71978,6.16067,5.41659,0.300376,0.00463354,-0.0034007,0.00885169,0.00340038,-0.001746,-0.0124596,0.0235867
1251236,20439,20440,2.4574e+06,11500,1,0,-4611.92,5468.47,-372.894,1.09719,0.423209,-7.36836,7167.29,0.000555716,1.72012,3.13522,5.42086,0.0590418,-4337.92,4167.57,3881.9,-1.95952,3.71147,-6.17024,7160.63,0.000350633,1.71985,1.55675,5.42076,1.00451,7178.9,0.00273292,1.71972,2.53919,5.42084,0.655065,-0.00919526,0.00769766,-0.00701307,0.00227752,-0.00296088,0.00896601,0.0236051
1252139,20439,20440,2.4574e+06,12400,2,0,-4717.76,5376.12,389.059,0.570732,1.03512,-7.36752,7167.29,0.000582975,1.72012,2.89444,5.42447,0.192204,-4323.44,5420.52,-1787.75,2.04269,-0.725994,-7.1417,7164.91,0.000639455,1.7198,3.3714,5.42439,0.0254269,7177.24,0.00253665,1.72013,3.77751,5.42447,5.59232,0.00893381,-0.00889847,-0.00577672,-0.00796443,0.00439142,0.00395938,0.023789
1251886,20439,20440,2.4574e+06,11500,1,0,-1747.06,3423.06,-6043.47,4.59126,-4.44425,-3.84246,7154.2,0.00110282,1.72026,0.811163,5.42338,3.3528,-4005.32,5277.38,-2716.08,2.64322,-1.50191,-6.81538,7163.4,0.000429304,1.71982,3.61919,5.42319,6.19925,7177.29,0.00239365,1.72025,3.6997,5.42337,0.464262,0.00497435,-0.00255033,-0.0143931,-0.00667693,0.00113053,0.00505345,0.0238902
1252037,20439,20440,2.4574e+06,11800,1,0,1830.48,-3500.39,5974.22,-4.56003,4.37596,3.95642,7154.5,0.00117624,1.72026,3.683,5.42398,3.60406,3101.84,-4632.8,4497.26,-3.74186,3.031,5.69428,7158.78,0.000958931,1.71987,2.93413,5.42382,4.03691,7177.45,0.00215105,1.72048,1.06169,5.42433,6.22542,-0.00882592,0.00355975,0.00837638,0.00938674,-0.000312992,-0.00636866,0.0240257
1252335,20439,20440,2.4574e+06,11200,1,0,1990.73,-3646.45,5834.14,-4.49402,4.23737,4.17695,7155.1,0.00112747,1.72025,3.61082,5.42517,3.64038,4659.41,-5439.8,205.992,-0.980008,-0.558565,7.37292,7166.04,0.000186162,1.71979,1.16034,5.42498,5.15192,7176.5,0.00204292,1.72013,0.75012,5.42499,0.217864,-0.00349115,0.00361873,0.0124348,0.00832169,-0.00463622,-0.00473409,0.0240505
1250936,20439,20440,2.4574e+06,11500,1,0,-4564.6,5485.04,-626.35,1.26916,0.216972,-7.3496,7167.2,0.000537947,1.72012,3.21862,5.41966,0.0115096,-4394.54,4292.22,3677.18,-1.79955,3.56299,-6.30524,7161.19,0.0003897,1.71984,1.72936,5.41956,0.866116,7179.52,0.00280526,1.71974,2.58985,5.41962,0.640271,-0.0090188,0.00785165,-0.00780216,0.00170297,-0.00268883,0.00925708,0.0240669
1252240,20439,20440,2.4574e+06,12700,2,0,2789.27,-1764.07,-6356.92,4.00505,-5.38382,3.24786,7152.81,0.00142652,1.72027,2.32251,5.42494,2.84655,4510.02,-4451.99,-3343.1,1.5635,-3.30249,6.50063,7162.03,0.000577807,1.71983,3.43318,5.42497,2.35866,7177.23,0.00204462,1.72041,5.20987,5.42466,6.24232,0.00366093,-0.00974347,0.0085005,-0.00136223,0.00996033,-0.0036696,0.0241405
1251839,20439,20440,2.4574e+06,12400,2,0,-4688.57,5413.96,135.139,0.747749,0.832553,-7.37732,7167.34,0.0005783,1.72012,2.97407,5.42327,0.14844,-4247.43,5398.66,-2021,2.19452,-0.921462,-7.07359,7164.59,0.000591503,1.71981,3.4303,5.42318,0.000732818,7177.88,0.00261946,1.72009,3.80265,5.42327,5.60305,0.00881701,-0.00930922,-0.00567753,-0.00787841,0.00478126,0.00420552,0.0241526
1251436,20439,20440,2.4574e+06,11500,1,0,1504.22,-3193.83,6231.17,-4.67343,4.63654,3.50047,7153.37,0.00126928,1.72027,3.82166,5.42159,3.53712,3865.73,-5208.22,3042.5,-2.8468,1.78314,6.65899,7162.72,0.000634343,1.71983,2.35285,5.42139,4.37421,7178.53,0.00234424,1.72028,1.00012,5.42161,0.0754811,-0.00727112,0.00582046,0.0104484,0.00849822,-0.00301495,-0.00475301,0.0241902
1250790,20439,20440,2.4574e+06,12700,2,0,4540.07,-5491.73,750.647,-1.3533,-0.114494,7.33528,7167.14,0.000364487,1.72012,0.592297,5.41906,5.79704,2961.26,-4549.76,4673.01,-3.82962,3.2048,5.53855,7158.2,0.000989768,1.71987,3.00736,5.41902,3.99626,7180.5,0.00247696,1.71989,0.599465,5.41903,5.78986,-0.00465131,0.00676033,0.00629617,0.00281703,5.79613e-05,-0.0136826,0.0243127
1250940,20439,20440,2.4574e+06,12700,2,0,-4564.6,5485.04,-626.35,1.26916,0.216972,-7.3496,7167.2,0.000537947,1.72012,3.21862,5.41966,0.0115096,-3020.53,4594.2,-4586.78,3.7818,-3.12552,-5.61999,7158.48,0.000258759,1.71987,0.363298,5.41962,3.48296,7179.94,0.0027479,1.71989,3.80366,5.41964,5.70966,0.00694252,-0.00945132,-0.00577846,-0.00517899,0.00354862,0.00933509,0.0243233
1251940,20439,20440,2.4574e+06,12700,2,0,2923.01,-1951.8,-6241.01,3.89231,-5.31943,3.48292,7153.33,0.00137208,1.72027,2.37834,5.42374,2.82655,4553.19,-4563.2,-3127.84,1.39846,-3.14397,6.61602,7162.53,0.000514274,1.71983,3.50792,5.42377,2.31806,7177.88,0.00212234,1.72041,5.25683,5.42348,6.23121,0.00339569,-0.00943254,0.00912561,-0.00151372,0.0101004,-0.00386215,0.0244756
1250636,20439,20440,2.4574e+06,11500,1,0,-4511.36,5494.43,-878.997,1.43899,0.0100554,-7.32135,7167.06,0.000516068,1.72012,3.30547,5.41845,6.24372,-4445.73,4411.98,3468.14,-1.63783,3.40994,-6.43287,7161.72,0.000431537,1.71984,1.87388,5.41836,0.755807,7180.14,0.00287821,1.71975,2.64027,5.41841,0.625722,-0.00880006,0.00796843,-0.00862052,0.00112378,-0.00240475,0.00952659,0.0245609
1251539,20439,20440,2.4574e+06,12400,2,0,-4653.27,5444.77,-118.955,0.923313,0.628493,-7.3776,7167.34,0.000569201,1.72012,3.05404,5.42207,0.104348,-4166.51,5370.29,-2251.89,2.34331,-1.11619,-6.99719,7164.23,0.00053962,1.71981,3.49259,5.42198,6.25583,7178.51,0.00270273,1.72004,3.82796,5.42206,5.61361,0.00869642,-0.00971673,-0.00559331,-0.00780542,0.00519509,0.00445911,0.0245715
1252485,20439,20440,2.4574e+06,11200,1,0,-2067.44,3715.1,-5763.52,4.45951,-4.16736,-4.28359,7155.39,0.000959317,1.72025,0.687853,5.42577,3.40441,-4674.13,5423.37,-88.836,0.898547,0.654772,-7.38096,7166.06,0.00082977,1.71979,2.99918,5.42558,0.154957,7175.92,0.00233052,1.72012,3.50114,5.42559,0.591097,0.00183767,-0.00102523,-0.0156598,-0.00693458,0.00315853,0.00460609,0.0247045
1251640,20439,20440,2.4574e+06,12700,2,0,3052.56,-2137.35,-6117.09,3.77473,-5.24795,3.71355,7153.88,0.00131451,1.72026,2.4354,5.42255,2.80534,4590.79,-4669.2,-2908.93,1.23216,-2.98136,6.72368,7163.01,0.000452388,1.71982,3.58776,5.42257,2.27238,7178.52,0.00220018,1.7204,5.30395,5.42231,6.21994,0.003108,-0.00908264,0.0097289,-0.00166528,0.010237,-0.00408961,0.0248164
1251586,20439,20440,2.4574e+06,11500,1,0,-1583.95,3269.78,-6171.87,4.64785,-4.57444,-3.61441,7153.64,0.00117123,1.72026,0.869531,5.42219,3.33028,-3909.99,5229.73,-2938.09,2.78236,-1.69242,-6.71434,7162.95,0.000366842,1.71982,3.7018,5.42199,6.15084,7177.9,0.00248386,1.72027,3.74564,5.4222,0.454174,0.0057669,-0.00322719,-0.0145159,-0.00721887,0.00150172,0.00525465,0.0250036
1252035,20439,20440,2.4574e+06,11200,1,0,1830.48,-3500.39,5974.22,-4.56003,4.37596,3.95642,7154.5,0.00117624,1.72026,3.683,5.42398,3.60406,4617.95,-5460.49,447.806,-1.14573,-0.363228,7.36128,7165.98,0.000223185,1.71979,1.26324,5.42378,5.08318,7177.11,0.0021553,1.72015,0.777194,5.42381,0.226652,-0.00414618,0.0041835,0.0127445,0.0086617,-0.0048294,-0.00473858,0.0250307
1251239,20439,20440,2.4574e+06,12400,2,0,-4611.92,5468.47,-372.894,1.09719,0.423209,-7.36836,7167.29,0.000555716,1.72012,3.13522,5.42086,0.0590418,-4080.8,5335.46,-2480.13,2.48887,-1.30994,-6.9126,7163.84,0.000484089,1.71981,3.55982,5.42078,6.22279,7179.15,0.00278642,1.72,3.85338,5.42085,5.62406,0.00857398,-0.0101224,-0.00552437,-0.007746,0.00563351,0.00471753,0.0250467
1250336,20439,20440,2.4574e+06,11500,1,0,-4452.32,5496.63,-1130.51,1.60645,-0.197267,-7.28366,7166.88,0.000490341,1.72013,3.39729,5.41725,6.18776,-4491.45,4526.7,3255.04,-1.47454,3.2525,-6.55298,7162.24,0.000474166,1.71983,1.99712,5.41716,0.666775,7180.76,0.00295186,1.71977,2.69042,5.41719,0.61144,-0.0085378,0.00804503,-0.00946444,0.000541121,-0.00210963,0.00977535,0.0250879
