transfer_id_x,departure_object_id_x,arrival_object_id_x,departure_epoch_x,time_of_flight_x,revolutions_x,transfer_delta_v_x,atom_transfer_delta_v_x,atom_dv_ranking,combo,transfer_id_y,departure_object_id_y,arrival_object_id_y,departure_epoch_y,time_of_flight_y,revolutions_y,transfer_delta_v_y,atom_transfer_delta_v_y,lambert_dv_ranking
3027350,12164,12283,2457400.03241,15700.0,2,0.975715894491,0.959356603312,847.0,12164-12283,3027350,12164,12283,2457400.03241,15700.0,2,0.975715894491,0.959356603312,872.0
10604442,18467,25732,2457399.93981,13300.0,1,0.975071854368,0.959571152139,848.0,18467-25732,10604442,18467,25732,2457399.93981,13300.0,1,0.975071854368,0.959571152139,870.0
19300350,23324,27432,2457399.56944,15700.0,2,0.975069471561,0.96017782517,849.0,23324-27432,19300350,23324,27432,2457399.56944,15700.0,2,0.975069471561,0.96017782517,869.0
10443998,18467,12204,2457399.83565,15100.0,2,0.954951548721,0.960356600911,850.0,18467-12204,10443998,18467,12204,2457399.83565,15100.0,2,0.954951548721,0.960356600911,833.0
24555100,27433,12217,2457399.51157,15700.0,2,0.970536237153,0.96053019001,851.0,27433-12217,24555100,27433,12217,2457399.51157,15700.0,2,0.970536237153,0.96053019001,859.0
10110295,17768,25733,2457399.55787,14200.0,1,0.972578310354,0.963453518372,852.0,17768-25733,10110295,17768,25733,2457399.55787,14200.0,1,0.972578310354,0.963453518372,866.0
24448043,27432,23324,2457399.61574,13600.0,1,0.961500244143,0.964714169113,853.0,27432-23324,24449546,27432,23324,2457399.96296,14500.0,2,0.961159580549,0.965646721053,847.0
21217600,25733,22830,2457399.51157,15700.0,2,0.98152055249,0.965735118339,854.0,25733-22830,21217600,25733,22830,2457399.51157,15700.0,2,0.98152055249,0.965735118339,884.0
6722647,13566,12172,2457399.52315,14800.0,2,0.980936541503,0.966284355498,855.0,13566-12172,6722647,13566,12172,2457399.52315,14800.0,2,0.980936541503,0.966284355498,882.0
18117550,23254,12209,2457399.5,15700.0,2,0.981623775604,0.967142722668,856.0,23254-12209,18117550,23254,12209,2457399.5,15700.0,2,0.981623775604,0.967142722668,885.0
19412248,23561,18467,2457400.00926,15100.0,2,0.949787831865,0.967550886511,857.0,23561-18467,19412248,23561,18467,2457400.00926,15100.0,2,0.949787831865,0.967550886511,827.0
6714049,13566,12164,2457399.84722,15400.0,2,0.977595627653,0.968024934858,858.0,13566-12164,6714049,13566,12164,2457399.84722,15400.0,2,0.977595627653,0.968024934858,875.0
8247644,14914,14913,2457399.52315,13900.0,2,0.960598692545,0.968995460454,859.0,14914-14913,8247644,14914,14913,2457399.52315,13900.0,2,0.960598692545,0.968995460454,846.0
23507239,26338,27387,2457400.00926,12400.0,1,0.985939076418,0.96919373191,860.0,26338-27387,23507239,26338,27387,2457400.00926,12400.0,1,0.985939076418,0.96919373191,889.0
12546348,20798,20974,2457399.80093,15100.0,2,0.975507051766,0.972004510015,861.0,20798-20974,12546348,20798,20974,2457399.80093,15100.0,2,0.975507051766,0.972004510015,871.0
7257094,13574,14913,2457399.97454,13900.0,1,0.97248888816,0.972774849662,862.0,13574-14913,7257094,13574,14913,2457399.97454,13900.0,1,0.97248888816,0.972774849662,864.0
4531196,12203,13580,2457399.7662,14500.0,2,0.971021468685,0.973087757811,863.0,12203-13580,4531196,12203,13580,2457399.7662,14500.0,2,0.971021468685,0.973087757811,861.0
